RMSD,score
8.4425573349,63.497256316
7.74992847443,51.5336320256
10.8487224579,54.4327286142
9.74764633179,54.7353924012
8.3905210495,51.671375056
9.29526329041,54.4933145093
9.76127624512,47.9360281087
9.74613761902,48.924766071
8.560090065,48.6753821541
9.99308872223,50.4371126743
9.37529468536,59.5794699067
8.84712600708,51.7429483553
10.1895875931,61.4273707061
8.56201934814,70.765362505
9.16327381134,49.4448230707
9.50054073334,51.4194935526
9.77771472931,47.452844129
10.5773324966,59.0224467309
8.51914405823,54.4228035559
10.244055748,44.2736700196
10.0178318024,49.8742305059
8.69628620148,52.3120735048
9.30175209045,53.6615344536
9.0007019043,60.5160817541
7.72105121613,59.8150264987
8.39650249481,61.6554508677
10.9607400894,54.4266166721
8.82590675354,58.8488907024
9.73152732849,59.845567638
9.2682762146,54.6385324564
9.34385967255,70.5142261671
9.52219772339,51.587489002
10.2415752411,51.2561586163
9.73507118225,49.0513496598
8.45903205872,54.1875676941
9.68638801575,52.4143843571
9.65730667114,43.2676675842
8.93093299866,52.1059917277
9.68117332458,45.7538925865
9.39352226257,42.8249588398
9.61686325073,43.2193735482
9.49705791473,50.3144175047
9.4728937149,49.7961730858
9.73232650757,49.1526340203
9.85943889618,49.1485813778
8.74372768402,48.2346293582
8.44043636322,52.8735765276
7.8314538002,52.9582904717
7.50440454483,44.3997171349
8.37011814117,55.1689006048
9.11285209656,56.5871179146
9.71245479584,49.0038869924
10.184463501,52.8584390877
9.2527513504,44.3247845253
9.27435684204,45.8435543212
9.86692237854,38.4180609403
9.32647705078,46.2344088082
9.45450592041,45.974341615
9.83657169342,50.427616314
9.1554069519,51.38540044
8.58805847168,49.8986464899
8.93058300018,43.4665311296
8.85320281982,50.0188931029
9.75786495209,48.0721981745
9.2647819519,48.8364173723
9.49357700348,46.3780811475
10.2027540207,49.7850638128
9.50098133087,49.8133298956
9.4261341095,57.6089343368
9.68767356873,47.0916023994
8.40784931183,57.868228705
9.2028427124,52.014109336
9.13660907745,54.2466093376
8.99522304535,55.4175450008
9.28231811523,55.4514767567
8.16348838806,56.3481667173
8.4037361145,56.7170706153
8.99431610107,49.8748616645
9.21825218201,48.876764111
9.74670410156,51.9581562757
9.09167289734,49.2882932029
8.79012393951,61.4643801489
12.1494693756,57.6720183161
8.56158638,69.1923472978
7.64939546585,69.3554367167
9.34596061707,58.0658923183
9.34153652191,46.5805108881
9.63614082336,44.2430641285
10.2966346741,38.0022227392
10.8220996857,48.1255639066
10.393494606,48.3409074522
9.33184337616,48.5676835275
8.88637161255,55.0250036241
6.81841897964,64.8128699053
9.54963207245,53.3463798042
10.151720047,47.2702102814
9.24099636078,57.0535645033
9.50069046021,53.0699555049
9.51223564148,57.2386043531
8.84078502655,62.567258061
8.61379146576,59.949834357
8.81318759918,76.2747060687
8.8392124176,59.4065731654
10.5314559937,49.6990452761
10.4699878693,51.700706905
9.78239536285,56.6399231915
9.89444446564,51.1132405935
10.1637325287,43.8933327077
9.03923606873,53.3459946134
9.14877128601,53.0326560712
9.41045665741,54.7110320585
10.1583023071,48.0916792604
9.67015743256,55.1374160032
10.2756023407,47.6296000106
10.1020584106,52.2112081406
10.1587257385,49.927217571
9.82041931152,51.272986898
9.78876209259,49.2503321908
9.65013027191,50.6101392571
9.64536571503,52.7273988889
9.96960735321,48.5722796485
9.1868314743,48.1303980372
10.4505882263,54.2740024022
9.5760679245,48.7114494292
8.89638805389,53.6546327505
10.9638490677,40.1415003096
8.38127040863,50.8171715571
9.92782020569,49.0445730648
9.82781124115,46.5217739887
8.70348167419,52.1784174754
10.4861011505,60.5470222246
9.58593654633,42.1131765521
8.38418388367,52.7976909066
9.97738552094,49.2237259046
8.67882728577,54.9057161907
9.53029918671,53.6998422495
10.2330827713,50.5780102447
10.1791772842,58.2066135586
9.78583049774,50.0304358118
9.6406621933,45.3344685505
10.0953111649,47.1359944137
9.21841144562,44.2463909349
8.84072589874,56.5848976978
9.52434921265,45.050819809
10.0157718658,41.7854533585
9.96234130859,48.5814250031
10.0283689499,57.8022421454
9.14352226257,55.7542376423
8.90828514099,63.8398931876
10.0474767685,54.2918677362
10.1547622681,45.1576691413
10.7599134445,50.1775882501
9.62958908081,45.3224891852
9.49702548981,40.1761904645
8.17303562164,45.6531022763
9.78039932251,40.90655278
11.2229709625,59.1984751203
9.3878030777,49.6616252748
8.4684343338,49.2705059354
9.5767993927,66.0138070697
9.98334980011,49.4425308868
9.65319347382,41.5867284641
9.79306697845,41.3641729257
9.9380865097,40.8947779627
9.78842735291,46.5806198086
8.86636066437,40.3168528592
8.42556285858,53.2807494301
9.00532913208,54.5094200834
8.22406101227,51.3203153476
9.23756408691,35.586153162
10.5471324921,36.7895279272
